".smooth",".type",".by",".estimate",".se","log_ircw_z","timeindex","region",".lower_ci",".upper_ci"
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.184861529621708,NA,0.195331986566911,3.97979797979798,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.166554844866024,NA,0.195331986566911,4.57575757575758,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.148460587455429,NA,0.195331986566911,5.17171717171717,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.130631670392387,NA,0.195331986566911,5.76767676767677,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.113123391317021,NA,0.195331986566911,6.36363636363636,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0959918459916909,NA,0.195331986566911,6.95959595959596,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0792933442234273,NA,0.195331986566911,7.55555555555556,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0630831820833573,NA,0.195331986566911,8.15151515151515,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.047415155252406,NA,0.195331986566911,8.74747474747475,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0323405958872193,NA,0.195331986566911,9.34343434343434,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0179076333967394,NA,0.195331986566911,9.93939393939394,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.00416112535638449,NA,0.195331986566911,10.5353535353535,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.00885883137224867,NA,0.195331986566911,11.1313131313131,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0211161703458261,NA,0.195331986566911,11.7272727272727,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0325802316018046,NA,0.195331986566911,12.3232323232323,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0432256091699097,NA,0.195331986566911,12.9191919191919,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0530320489362257,NA,0.195331986566911,13.5151515151515,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0619856893530552,NA,0.195331986566911,14.1111111111111,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.070077677666232,NA,0.195331986566911,14.7070707070707,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0773055917700055,NA,0.195331986566911,15.3030303030303,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0836725743107935,NA,0.195331986566911,15.8989898989899,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.089187239387089,NA,0.195331986566911,16.4949494949495,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0938643492242143,NA,0.195331986566911,17.0909090909091,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0977233054435049,NA,0.195331986566911,17.6868686868687,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.100789250911186,NA,0.195331986566911,18.2828282828283,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.103091836778417,NA,0.195331986566911,18.8787878787879,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.104665166488928,NA,0.195331986566911,19.4747474747475,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.105547828253582,NA,0.195331986566911,20.0707070707071,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.10578166791374,NA,0.195331986566911,20.6666666666667,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.105412303623922,NA,0.195331986566911,21.2626262626263,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.104487940173792,NA,0.195331986566911,21.8585858585859,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.103059274452798,NA,0.195331986566911,22.4545454545455,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.101179021241957,NA,0.195331986566911,23.050505050505,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0989011946694689,NA,0.195331986566911,23.6464646464646,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0962809378572516,NA,0.195331986566911,24.2424242424242,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0933737500219992,NA,0.195331986566911,24.8383838383838,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0902352445149119,NA,0.195331986566911,25.4343434343434,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0869204493234831,NA,0.195331986566911,26.030303030303,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0834836338488522,NA,0.195331986566911,26.6262626262626,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.079977547663568,NA,0.195331986566911,27.2222222222222,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0764532778944731,NA,0.195331986566911,27.8181818181818,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0729597909817676,NA,0.195331986566911,28.4141414141414,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0695433258675255,NA,0.195331986566911,29.010101010101,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0662476499301922,NA,0.195331986566911,29.6060606060606,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0631129599549926,NA,0.195331986566911,30.2020202020202,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.060176387102832,NA,0.195331986566911,30.7979797979798,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0574713438964616,NA,0.195331986566911,31.3939393939394,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0550272563969864,NA,0.195331986566911,31.989898989899,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0528700515897113,NA,0.195331986566911,32.5858585858586,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0510210525642317,NA,0.195331986566911,33.1818181818182,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0494979575689981,NA,0.195331986566911,33.7777777777778,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.048314114215563,NA,0.195331986566911,34.3737373737374,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0474786881974798,NA,0.195331986566911,34.969696969697,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0469971847151663,NA,0.195331986566911,35.5656565656566,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0468706441365928,NA,0.195331986566911,36.1616161616162,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0470967982752359,NA,0.195331986566911,36.7575757575758,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0476694597453385,NA,0.195331986566911,37.3535353535353,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0485790524716711,NA,0.195331986566911,37.9494949494949,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0498130350590064,NA,0.195331986566911,38.5454545454545,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0513555826818951,NA,0.195331986566911,39.1414141414141,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0531886005146141,NA,0.195331986566911,39.7373737373737,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0552914158257137,NA,0.195331986566911,40.3333333333333,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0576414581940422,NA,0.195331986566911,40.9292929292929,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0602145453118824,NA,0.195331986566911,41.5252525252525,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0629850643823754,NA,0.195331986566911,42.1212121212121,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0659265961316843,NA,0.195331986566911,42.7171717171717,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0690120235836824,NA,0.195331986566911,43.3131313131313,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0722140921856528,NA,0.195331986566911,43.9090909090909,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0755055961097384,NA,0.195331986566911,44.5050505050505,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0788599045537872,NA,0.195331986566911,45.1010101010101,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0822510887519317,NA,0.195331986566911,45.6969696969697,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0856544317747076,NA,0.195331986566911,46.2929292929293,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0890466387161037,NA,0.195331986566911,46.8888888888889,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0924059917620687,NA,0.195331986566911,47.4848484848485,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0957129553270233,NA,0.195331986566911,48.0808080808081,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.098949855704303,NA,0.195331986566911,48.6767676767677,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.102101626162532,NA,0.195331986566911,49.2727272727273,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.105155562067835,NA,0.195331986566911,49.8686868686869,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.10810148304985,NA,0.195331986566911,50.4646464646465,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.110932126982107,NA,0.195331986566911,51.0606060606061,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.113642559637525,NA,0.195331986566911,51.6565656565657,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.11623085989658,NA,0.195331986566911,52.2525252525252,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.118697486143643,NA,0.195331986566911,52.8484848484848,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.121045402244881,NA,0.195331986566911,53.4444444444444,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.123280035907654,NA,0.195331986566911,54.040404040404,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.125408659758166,NA,0.195331986566911,54.6363636363636,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.127440644646323,NA,0.195331986566911,55.2323232323232,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.129386672574767,NA,0.195331986566911,55.8282828282828,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.131258672689822,NA,0.195331986566911,56.4242424242424,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.133069248824637,NA,0.195331986566911,57.020202020202,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.134831261305443,NA,0.195331986566911,57.6161616161616,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.136557262819212,NA,0.195331986566911,58.2121212121212,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.138258916393247,NA,0.195331986566911,58.8080808080808,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.139946472069633,NA,0.195331986566911,59.4040404040404,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.141627719182767,NA,0.195331986566911,60,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.299531417803535,NA,0.260059152607568,1,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.278373678004941,NA,0.260059152607568,1.5959595959596,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.257238805582149,NA,0.260059152607568,2.19191919191919,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.236156057459379,NA,0.260059152607568,2.78787878787879,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.215165470846595,NA,0.260059152607568,3.38383838383838,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.194315230268253,NA,0.260059152607568,3.97979797979798,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.173659755281756,NA,0.260059152607568,4.57575757575758,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.153259245798261,NA,0.260059152607568,5.17171717171717,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.13317702761668,NA,0.260059152607568,5.76767676767677,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.11347919397803,NA,0.260059152607568,6.36363636363636,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0942326914170531,NA,0.260059152607568,6.95959595959596,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0755046252559278,NA,0.260059152607568,7.55555555555556,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0573607525429777,NA,0.260059152607568,8.15151515151515,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0398649245634701,NA,0.260059152607568,8.74747474747475,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0230779036583383,NA,0.260059152607568,9.34343434343434,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0070564849021881,NA,0.260059152607568,9.93939393939394,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.00814657720300196,NA,0.260059152607568,10.5353535353535,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0224843772111321,NA,0.260059152607568,11.1313131313131,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0359149470618234,NA,0.260059152607568,11.7272727272727,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0484029286410359,NA,0.260059152607568,12.3232323232323,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.05991936803531,NA,0.260059152607568,12.9191919191919,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0704415841768094,NA,0.260059152607568,13.5151515151515,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0799546601598137,NA,0.260059152607568,14.1111111111111,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0884497520526074,NA,0.260059152607568,14.7070707070707,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0959258007688199,NA,0.260059152607568,15.3030303030303,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.102388466105359,NA,0.260059152607568,15.8989898989899,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.107850006818485,NA,0.260059152607568,16.4949494949495,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.112330075038596,NA,0.260059152607568,17.0909090909091,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.115853890091051,NA,0.260059152607568,17.6868686868687,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.118453544290672,NA,0.260059152607568,18.2828282828283,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.120166504479776,NA,0.260059152607568,18.8787878787879,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.121035534919912,NA,0.260059152607568,19.4747474747475,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.121108704725407,NA,0.260059152607568,20.0707070707071,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.120437919555605,NA,0.260059152607568,20.6666666666667,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.119079499950507,NA,0.260059152607568,21.2626262626263,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.117092758197847,NA,0.260059152607568,21.8585858585859,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.114539869567534,NA,0.260059152607568,22.4545454545455,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.11148526868598,NA,0.260059152607568,23.050505050505,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.107994810400024,NA,0.260059152607568,23.6464646464646,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.104135509163633,NA,0.260059152607568,24.2424242424242,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0999746353433242,NA,0.260059152607568,24.8383838383838,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0955794024844156,NA,0.260059152607568,25.4343434343434,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0910161023526767,NA,0.260059152607568,26.030303030303,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0863499327945404,NA,0.260059152607568,26.6262626262626,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0816440229152121,NA,0.260059152607568,27.2222222222222,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0769593079766273,NA,0.260059152607568,27.8181818181818,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0723539521118364,NA,0.260059152607568,28.4141414141414,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0678826126785207,NA,0.260059152607568,29.010101010101,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0635967867488484,NA,0.260059152607568,29.6060606060606,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0595434404374556,NA,0.260059152607568,30.2020202020202,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0557656739192105,NA,0.260059152607568,30.7979797979798,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0523019116303494,NA,0.260059152607568,31.3939393939394,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0491855942711787,NA,0.260059152607568,31.989898989899,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0464457981325794,NA,0.260059152607568,32.5858585858586,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0441058802489538,NA,0.260059152607568,33.1818181818182,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0421847110988371,NA,0.260059152607568,33.7777777777778,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0406957877741029,NA,0.260059152607568,34.3737373737374,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0396474658195169,NA,0.260059152607568,34.969696969697,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0390436091799335,NA,0.260059152607568,35.5656565656566,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0388826263014531,NA,0.260059152607568,36.1616161616162,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0391588992448015,NA,0.260059152607568,36.7575757575758,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0398620543768014,NA,0.260059152607568,37.3535353535353,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0409776329918246,NA,0.260059152607568,37.9494949494949,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0424876126663149,NA,0.260059152607568,38.5454545454545,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0443700562916843,NA,0.260059152607568,39.1414141414141,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0466003422264467,NA,0.260059152607568,39.7373737373737,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0491508230139073,NA,0.260059152607568,40.3333333333333,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0519916659170277,NA,0.260059152607568,40.9292929292929,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0550912016421326,NA,0.260059152607568,41.5252525252525,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0584161925480929,NA,0.260059152607568,42.1212121212121,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0619325638109357,NA,0.260059152607568,42.7171717171717,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0656055856141896,NA,0.260059152607568,43.3131313131313,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0694005472062629,NA,0.260059152607568,43.9090909090909,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.073282983864289,NA,0.260059152607568,44.5050505050505,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0772193626973852,NA,0.260059152607568,45.1010101010101,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0811771900418019,NA,0.260059152607568,45.6969696969697,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0851256888687609,NA,0.260059152607568,46.2929292929293,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0890360242616685,NA,0.260059152607568,46.8888888888889,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0928814943737841,NA,0.260059152607568,47.4848484848485,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0966382965163177,NA,0.260059152607568,48.0808080808081,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.100285082019372,NA,0.260059152607568,48.6767676767677,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.103803912941622,NA,0.260059152607568,49.2727272727273,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.107179915961752,NA,0.260059152607568,49.8686868686869,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.110401482768093,NA,0.260059152607568,50.4646464646465,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.113460753520268,NA,0.260059152607568,51.0606060606061,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.11635284786513,NA,0.260059152607568,51.6565656565657,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.119076724756371,NA,0.260059152607568,52.2525252525252,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.121634357540302,NA,0.260059152607568,52.8484848484848,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.124030884973035,NA,0.260059152607568,53.4444444444444,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.126274535119465,NA,0.260059152607568,54.040404040404,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.128375838015849,NA,0.260059152607568,54.6363636363636,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.130347919134398,NA,0.260059152607568,55.2323232323232,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.132205499138512,NA,0.260059152607568,55.8282828282828,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.133964797455815,NA,0.260059152607568,56.4242424242424,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.135642784298195,NA,0.260059152607568,57.020202020202,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.137256661743376,NA,0.260059152607568,57.6161616161616,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.138823107809667,NA,0.260059152607568,58.2121212121212,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.14035755632326,NA,0.260059152607568,58.8080808080808,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.141873510596374,NA,0.260059152607568,59.4040404040404,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.143381201187404,NA,0.260059152607568,60,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.323236412916189,NA,0.324786318648225,1,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.299790349786108,NA,0.324786318648225,1.5959595959596,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.276370939746583,NA,0.324786318648225,2.19191919191919,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.253012267175838,NA,0.324786318648225,2.78787878787879,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.229760952128177,NA,0.324786318648225,3.38383838383838,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.206673062426666,NA,0.324786318648225,3.97979797979798,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.183811884669278,NA,0.324786318648225,4.57575757575758,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.161247366634933,NA,0.324786318648225,5.17171717171717,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.139053032257479,NA,0.324786318648225,5.76767676767677,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.117305543879382,NA,0.324786318648225,6.36363636363636,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0960824664683006,NA,0.324786318648225,6.95959595959596,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0754614651445882,NA,0.324786318648225,7.55555555555556,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0555185227872236,NA,0.324786318648225,8.15151515151515,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0363273142868136,NA,0.324786318648225,8.74747474747475,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.0179578063659402,NA,0.324786318648225,9.34343434343434,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,0.000475243233932394,NA,0.324786318648225,9.93939393939394,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0160599304399875,NA,0.324786318648225,10.5353535353535,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0315941924389912,NA,0.324786318648225,11.1313131313131,NA,NA,NA
"f(log_ircw_z, timeindex)","Tensor product int.",NA,-0.0460798519161473,NA,0.324786318648225,11.7272727272727,NA,NA,NA
